Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Navy,Procurement  .............................................................................................,1958,current,3818000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1958,current,843000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1958,current,265000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1958,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1958,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1958,current,76000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1959,constant,50742000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1959,constant,31716000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1959,constant,43748000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1959,constant,12111000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1959,constant,2339000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1959,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1959,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1959,constant,502000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1959,current,3168000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1959,current,2700000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1959,current,4195000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1959,current,1533000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1959,current,303000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1959,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1959,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1959,current,72000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1960,constant,49861000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1960,constant,30468000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1960,constant,34950000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1960,constant,11863000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1960,constant,1660000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1960,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1960,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1960,constant,576000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1960,current,3195000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1960,current,2684000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1960,current,3670000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1960,current,1509000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1960,current,213000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1960,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1960,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1960,current,82000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1961,constant,49797000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1961,constant,29587000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1961,constant,49065000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1961,constant,10752000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1961,constant,1288000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1961,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1961,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1961,constant,131000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1961,current,3220000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1961,current,2774000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1961,current,4903000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1961,current,1367000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1961,current,167000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1961,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1961,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1961,current,19000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1962,constant,52786000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1962,constant,31920000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1962,constant,65975000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1962,constant,10343000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1962,constant,1137000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1962,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1962,constant,1176000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1962,constant,209000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1962,current,3394000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1962,current,3029000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1962,current,6764000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1962,current,1309000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1962,current,150000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1962,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1962,current,169000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1962,current,30000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1963,constant,53201000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1963,constant,30513000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1963,constant,66253000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1963,constant,11676000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1963,constant,1251000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1963,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1963,constant,6000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1963,constant,-222000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1963,current,3480000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1963,current,3014000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1963,current,7113000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1963,current,1511000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1963,current,168000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1963,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1963,current,1000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1963,current,-32000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1964,constant,53375000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1964,constant,30874000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1964,constant,54292000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1964,constant,11930000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1964,constant,1458000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1964,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1964,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1964,constant,-374000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1964,current,3708000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1964,current,3100000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1964,current,6326000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1964,current,1561000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1964,current,205000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1964,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1964,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1964,current,-54000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1965,constant,54529000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1965,constant,32212000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1965,constant,47649000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1965,constant,10450000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1965,constant,1883000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1965,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1965,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1965,constant,-411000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1965,current,3955000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1965,current,3447000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1965,current,5778000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1965,current,1388000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1965,current,277000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1965,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1965,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1965,current,-60000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1966,constant,58677000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1966,constant,37405000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1966,constant,54653000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1966,constant,11381000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1966,constant,4128000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1966,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1966,constant,1061000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1966,constant,-431000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1966,current,4711000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1966,current,4261000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1966,current,7296000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1966,current,1574000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1966,current,644000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1966,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1966,current,160000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1966,current,-65000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1967,constant,63208000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1967,constant,42873000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1967,constant,57523000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1967,constant,13263000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1967,constant,1744000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1967,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1967,constant,1182000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1967,constant,-287000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1967,current,5337000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1967,current,5094000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1967,current,8012000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1967,current,1919000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1967,current,272000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1967,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1967,current,185000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1967,current,-45000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1968,constant,64945000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1968,constant,44474000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1968,constant,51590000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1968,constant,12657000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1968,constant,3122000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1968,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1968,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1968,constant,-216000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1968,current,5751000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1968,current,5407000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1968,current,7608000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1968,current,1872000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1968,current,519000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1968,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1968,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1968,current,-35000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1969,constant,65635000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1969,constant,45166000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1969,constant,42415000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1969,constant,13884000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1969,constant,1755000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1969,constant,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Revolving and Management Funds  .............................................................................................,1969,constant,1871000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,"Trust, Receipts, and Other  .....................................................................................................",1969,constant,-228000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Personnel  .............................................................................................,1969,current,6156000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Operation and Maintenance  .............................................................................................,1969,current,5835000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Procurement  .............................................................................................,1969,current,6570000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,RDT&E  .....................................................................................................,1969,current,2147000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Military Construction  .............................................................................................,1969,current,297000000,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
Navy,Family Housing  .............................................................................................,1969,current,0,tbl.6-20,All enacted war and supplemental funding is included; Includes both discretionary and mandatory 
